"Suite","Sub-Suite","Paradigm","Task","Instance","Color-Variant","Agent-Rotation-Variant","Occluder-Variant","Extension"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","DarkGreen","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","DarkGreen","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","DarkGreen","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","Grey","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","Grey","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","Grey","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","OffWhite","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","OffWhite","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","OffWhite","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","RND","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","RND","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RDecoy","RND","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","Beige","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","Beige","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","Beige","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","Brown","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","Brown","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","Brown","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","DarkBlue","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","DarkBlue","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","DarkBlue","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","DarkGreen","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","DarkGreen","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","DarkGreen","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","Grey","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","Grey","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","Grey","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","OffWhite","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","OffWhite","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","OffWhite","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","RND","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","RND","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1.5RNoDecoy","RND","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","Beige","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","Beige","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","Beige","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","Brown","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","Brown","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","Brown","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","DarkBlue","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","DarkBlue","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","DarkBlue","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","DarkGreen","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","DarkGreen","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","DarkGreen","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","Grey","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","Grey","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","Grey","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","OffWhite","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","OffWhite","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","OffWhite","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","RND","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","RND","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LDecoy","RND","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","Beige","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","Beige","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","Beige","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","Brown","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","Brown","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","Brown","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","DarkBlue","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","DarkBlue","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","DarkBlue","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","DarkGreen","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","DarkGreen","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","DarkGreen","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","Grey","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","Grey","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","Grey","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","OffWhite","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","OffWhite","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","OffWhite","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","RND","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","RND","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1LNoDecoy","RND","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","Beige","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","Beige","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","Beige","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","Brown","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","Brown","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","Brown","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","DarkBlue","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","DarkBlue","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","DarkBlue","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","DarkGreen","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","DarkGreen","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","DarkGreen","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","Grey","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","Grey","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","Grey","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","OffWhite","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","OffWhite","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","OffWhite","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","RND","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","RND","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RDecoy","RND","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","Beige","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","Beige","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","Beige","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","Brown","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","Brown","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","Brown","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","DarkBlue","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","DarkBlue","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","DarkBlue","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","DarkGreen","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","DarkGreen","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","DarkGreen","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","Grey","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","Grey","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","Grey","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","OffWhite","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","OffWhite","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","OffWhite","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","RND","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","RND","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","2CG1RNoDecoy","RND","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","Beige","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","Beige","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","Beige","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","Brown","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","Brown","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","Brown","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","DarkBlue","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","DarkBlue","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","DarkBlue","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","DarkGreen","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","DarkGreen","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","DarkGreen","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","Grey","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","Grey","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","Grey","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","OffWhite","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","OffWhite","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","OffWhite","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","RND","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","RND","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5L2Decoy","RND","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","Beige","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","Beige","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","Beige","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","Brown","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","Brown","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","Brown","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","DarkBlue","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","DarkBlue","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","DarkBlue","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","DarkGreen","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","DarkGreen","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","DarkGreen","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","Grey","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","Grey","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","Grey","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","OffWhite","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","OffWhite","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","OffWhite","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","RND","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","RND","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyM","RND","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","Beige","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","Beige","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","Beige","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","Brown","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","Brown","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","Brown","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","DarkBlue","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","DarkBlue","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","DarkBlue","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","DarkGreen","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","DarkGreen","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","DarkGreen","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","Grey","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","Grey","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","Grey","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","OffWhite","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","OffWhite","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","OffWhite","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","RND","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","RND","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LDecoyR","RND","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LNoDecoy","Beige","0","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LNoDecoy","Beige","180","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LNoDecoy","Beige","RND","OPQ",".yml"
"Spatio-Temporal-Continuity","Egocentric-OP","What-Where-When-Style-Tasks","WWWOP","3CG0.5LNoDecoy","Brown","0","OPQ",".yml"
